,pronostico
11128,0.76
11129,-0.020000000000000014
11130,-0.06000000000000001
11131,-0.2
11132,-0.32
11133,0.05999999999999999
11134,-1.27
11135,-0.4799999999999999
11136,-0.14
11137,-0.3
11138,-0.36
11139,0.16
11140,-0.25
11141,-0.14
11142,0.34
11143,-0.69
11144,0.21
11145,-0.07999999999999999
11146,0.42
11147,-0.33
11148,0.019999999999999997
11149,0.55
11150,0.63
11151,-0.51
11152,0.19
11153,-0.5299999999999999
11154,-0.13
11155,-1.0
11156,-0.11
11157,0.76
11158,-0.020000000000000014
11159,-0.5299999999999999
11160,-0.2
11161,-0.32
11162,0.05999999999999999
11163,-1.27
11164,-0.4799999999999999
11165,-0.14
11166,-0.3
11167,-0.36
11168,0.16
11169,-0.25
11170,-0.14
11171,0.34
11172,-0.69
11173,0.21
11174,-0.07999999999999999
11175,0.42
11176,-0.33
11177,0.019999999999999997
11178,0.55
11179,0.63
11180,-0.51
11181,0.19
11182,-0.5299999999999999
11183,-0.13
11184,-1.0
11185,-0.11
11186,0.76
11187,-0.020000000000000014
11188,-0.5299999999999999
11189,0.32
11190,-0.32
11191,0.05999999999999999
11192,-1.27
11193,-0.4799999999999999
11194,-0.14
11195,-0.3
11196,-0.36
11197,0.16
11198,-0.25
11199,-0.14
11200,0.34
11201,-0.69
11202,0.21
11203,-0.07999999999999999
11204,0.42
11205,-0.33
11206,0.019999999999999997
11207,0.55
11208,0.63
11209,-0.51
11210,0.19
11211,-0.5299999999999999
11212,-0.13
11213,-1.0
11214,-0.11
11215,0.76
11216,-0.020000000000000014
11217,-0.5299999999999999
11218,0.32
11219,-0.7499999999999999
11220,0.05999999999999999
11221,-1.27
11222,-0.4799999999999999
11223,-0.14
11224,-0.3
11225,-0.36
11226,0.16
11227,-0.25
11228,-0.14
11229,0.34
11230,-0.69
11231,0.21
11232,-0.07999999999999999
11233,0.42
11234,-0.33
11235,0.019999999999999997
11236,0.55
11237,0.63
11238,-0.51
11239,0.19
11240,-0.5299999999999999
11241,-0.13
11242,-1.0
11243,-0.11
11244,0.76
11245,-0.020000000000000014
11246,-0.5299999999999999
11247,0.32
11248,-0.7499999999999999
11249,0.05999999999999999
11250,-1.27
11251,-0.4799999999999999
11252,-0.14
11253,-0.3
11254,-0.36
11255,0.16
11256,-0.25
11257,-0.14
11258,0.34
11259,-0.69
11260,0.21
11261,-0.07999999999999999
11262,0.42
11263,-0.33
11264,0.019999999999999997
11265,0.55
11266,0.63
11267,-0.51
11268,0.19
11269,-0.5299999999999999
11270,-0.13
11271,-1.0
11272,-0.11
11273,0.76
11274,-0.020000000000000014
11275,-0.5299999999999999
11276,0.32
11277,-0.7499999999999999
11278,0.05999999999999999
11279,-0.86
11280,-0.4799999999999999
11281,-0.14
11282,-0.3
11283,-0.36
11284,0.16
11285,-0.25
11286,-0.14
11287,0.34
11288,-0.69
11289,0.21
11290,-0.07999999999999999
11291,0.42
11292,-0.33
11293,0.019999999999999997
11294,0.55
11295,0.63
11296,-0.51
11297,0.19
11298,-0.5299999999999999
11299,-0.13
11300,-1.0
11301,-0.11
11302,0.76
11303,-0.020000000000000014
11304,-0.5299999999999999
11305,0.32
11306,-0.7499999999999999
11307,0.05999999999999999
11308,-0.86
11309,-0.14
11310,-0.14
11311,-0.3
11312,-0.36
11313,0.16
11314,-0.25
11315,-0.14
11316,0.34
11317,-0.69
11318,0.21
11319,-0.07999999999999999
11320,0.42
11321,-0.33
11322,0.019999999999999997
11323,0.55
11324,0.63
11325,-0.51
11326,0.19
11327,-0.5299999999999999
11328,-0.13
11329,-1.0
11330,-0.11
11331,0.76
11332,-0.020000000000000014
11333,-0.5299999999999999
11334,0.32
11335,-0.7499999999999999
11336,0.05999999999999999
11337,-0.86
11338,-0.14
11339,0.11999999999999998
11340,-0.3
11341,-0.36
11342,0.16
11343,-0.25
11344,-0.14
11345,0.34
11346,-0.69
11347,0.21
11348,-0.07999999999999999
11349,0.42
11350,-0.33
11351,0.019999999999999997
11352,0.55
11353,0.63
11354,-0.51
11355,0.19
11356,-0.5299999999999999
11357,-0.13
11358,-1.0
11359,-0.11
11360,0.76
11361,-0.020000000000000014
11362,-0.5299999999999999
11363,0.32
11364,-0.7499999999999999
11365,0.05999999999999999
11366,-0.86
11367,-0.14
11368,0.11999999999999998
11369,-0.4700000000000001
11370,-0.36
11371,0.16
11372,-0.25
11373,-0.14
11374,0.34
11375,-0.69
11376,0.21
11377,-0.07999999999999999
11378,0.42
11379,-0.33
11380,0.019999999999999997
11381,0.55
11382,0.63
11383,-0.51
11384,0.19
11385,-0.5299999999999999
11386,-0.13
11387,-1.0
11388,-0.11
11389,0.76
11390,-0.020000000000000014
11391,-0.5299999999999999
11392,0.32
11393,-0.7499999999999999
11394,0.05999999999999999
11395,-0.86
11396,-0.14
11397,0.11999999999999998
11398,-0.4700000000000001
11399,0.16
11400,0.16
11401,-0.25
11402,-0.14
11403,0.34
11404,-0.69
11405,0.21
11406,-0.07999999999999999
11407,0.42
11408,-0.33
11409,0.019999999999999997
11410,0.55
11411,0.63
11412,-0.51
11413,0.19
11414,-0.5299999999999999
11415,-0.13
11416,-1.0
11417,-0.11
11418,0.76
11419,-0.020000000000000014
11420,-0.5299999999999999
11421,0.32
11422,-0.7499999999999999
11423,0.05999999999999999
11424,-0.86
11425,-0.14
11426,0.11999999999999998
11427,-0.4700000000000001
11428,0.16
11429,0.32
11430,-0.25
11431,-0.14
11432,0.34
11433,-0.69
11434,0.21
11435,-0.07999999999999999
11436,0.42
11437,-0.33
11438,0.019999999999999997
11439,0.55
11440,0.63
11441,-0.51
11442,0.19
11443,-0.5299999999999999
11444,-0.13
11445,-1.0
11446,-0.11
11447,0.76
11448,-0.020000000000000014
11449,-0.5299999999999999
11450,0.32
11451,-0.7499999999999999
11452,0.05999999999999999
11453,-0.86
11454,-0.14
11455,0.11999999999999998
11456,-0.4700000000000001
11457,0.16
11458,0.32
11459,0.32
11460,-0.14
11461,0.34
11462,-0.69
11463,0.21
11464,-0.07999999999999999
11465,0.42
11466,-0.33
11467,0.019999999999999997
11468,0.55
11469,0.63
11470,-0.51
11471,0.19
11472,-0.5299999999999999
11473,-0.13
11474,-1.0
11475,-0.11
11476,0.76
11477,-0.020000000000000014
11478,-0.5299999999999999
11479,0.32
11480,-0.7499999999999999
11481,0.05999999999999999
11482,-0.86
11483,-0.14
11484,0.11999999999999998
11485,-0.4700000000000001
11486,0.16
11487,0.32
11488,0.32
11489,-0.66
11490,0.34
11491,-0.69
11492,0.21
11493,-0.07999999999999999
11494,0.42
11495,-0.33
11496,0.019999999999999997
11497,0.55
11498,0.63
11499,-0.51
11500,0.19
11501,-0.5299999999999999
11502,-0.13
11503,-1.0
11504,-0.11
11505,0.76
11506,-0.020000000000000014
11507,-0.5299999999999999
11508,0.32
11509,-0.7499999999999999
11510,0.05999999999999999
11511,-0.86
11512,-0.14
11513,0.11999999999999998
11514,-0.4700000000000001
11515,0.16
11516,0.32
11517,0.32
11518,-0.66
11519,0.25
11520,-0.69
11521,0.21
11522,-0.07999999999999999
11523,0.42
11524,-0.33
11525,0.019999999999999997
11526,0.55
11527,0.63
11528,-0.51
11529,0.19
11530,-0.5299999999999999
11531,-0.13
11532,-1.0
11533,-0.11
11534,0.76
11535,-0.020000000000000014
11536,-0.5299999999999999
11537,0.32
11538,-0.7499999999999999
11539,0.05999999999999999
11540,-0.86
11541,-0.14
11542,0.11999999999999998
11543,-0.4700000000000001
11544,0.16
11545,0.32
11546,0.32
11547,-0.66
11548,0.25
11549,0.010000000000000007
11550,0.21
11551,-0.07999999999999999
11552,0.42
11553,-0.33
11554,0.019999999999999997
11555,0.55
11556,0.63
11557,-0.51
11558,0.19
11559,-0.5299999999999999
11560,-0.13
11561,-1.0
11562,-0.11
11563,0.76
11564,-0.020000000000000014
11565,-0.5299999999999999
11566,0.32
11567,-0.7499999999999999
11568,0.05999999999999999
11569,-0.86
11570,-0.14
11571,0.11999999999999998
11572,-0.4700000000000001
11573,0.16
11574,0.32
11575,0.32
11576,-0.66
11577,0.25
11578,0.010000000000000007
11579,-1.56
11580,-0.07999999999999999
11581,0.42
11582,-0.33
11583,0.019999999999999997
11584,0.55
11585,0.63
11586,-0.51
11587,0.19
11588,-0.5299999999999999
11589,-0.13
11590,-1.0
11591,-0.11
11592,0.76
11593,-0.020000000000000014
11594,-0.5299999999999999
11595,0.32
11596,-0.7499999999999999
11597,0.05999999999999999
11598,-0.86
11599,-0.14
11600,0.11999999999999998
11601,-0.4700000000000001
11602,0.16
11603,0.32
11604,0.32
11605,-0.66
11606,0.25
11607,0.010000000000000007
11608,-1.56
11609,0.38
11610,0.42
11611,-0.33
11612,0.019999999999999997
11613,0.55
11614,0.63
11615,-0.51
11616,0.19
11617,-0.5299999999999999
11618,-0.13
11619,-1.0
11620,-0.11
11621,0.76
11622,-0.020000000000000014
11623,-0.5299999999999999
11624,0.32
11625,-0.7499999999999999
11626,0.05999999999999999
11627,-0.86
11628,-0.14
11629,0.11999999999999998
11630,-0.4700000000000001
11631,0.16
11632,0.32
11633,0.32
11634,-0.66
11635,0.25
11636,0.010000000000000007
11637,-1.56
11638,0.38
11639,-0.52
11640,-0.33
11641,0.019999999999999997
11642,0.55
11643,0.63
11644,-0.51
11645,0.19
11646,-0.5299999999999999
11647,-0.13
11648,-1.0
11649,-0.11
11650,0.76
11651,-0.020000000000000014
11652,-0.5299999999999999
11653,0.32
11654,-0.7499999999999999
11655,0.05999999999999999
11656,-0.86
11657,-0.14
11658,0.11999999999999998
11659,-0.4700000000000001
11660,0.16
11661,0.32
11662,0.32
11663,-0.66
11664,0.25
11665,0.010000000000000007
11666,-1.56
11667,0.38
11668,-0.52
11669,0.91
11670,0.019999999999999997
11671,0.55
11672,0.63
11673,-0.51
11674,0.19
11675,-0.5299999999999999
11676,-0.13
11677,-1.0
11678,-0.11
11679,0.76
11680,-0.020000000000000014
11681,-0.5299999999999999
11682,0.32
11683,-0.7499999999999999
11684,0.05999999999999999
11685,-0.86
11686,-0.14
11687,0.11999999999999998
11688,-0.4700000000000001
11689,0.16
11690,0.32
11691,0.32
11692,-0.66
11693,0.25
11694,0.010000000000000007
11695,-1.56
11696,0.38
11697,-0.52
11698,0.91
11699,0.019999999999999997
11700,0.55
11701,0.63
11702,-0.51
11703,0.19
11704,-0.5299999999999999
11705,-0.13
11706,-1.0
11707,-0.11
11708,0.76
11709,-0.020000000000000014
11710,-0.5299999999999999
11711,0.32
11712,-0.7499999999999999
11713,0.05999999999999999
11714,-0.86
11715,-0.14
11716,0.11999999999999998
11717,-0.4700000000000001
11718,0.16
11719,0.32
11720,0.32
11721,-0.66
11722,0.25
11723,0.010000000000000007
11724,-1.56
11725,0.38
11726,-0.52
11727,0.91
11728,0.019999999999999997
11729,1.36
11730,0.63
11731,-0.51
11732,0.19
11733,-0.5299999999999999
11734,-0.13
11735,-1.0
11736,-0.11
11737,0.76
11738,-0.020000000000000014
11739,-0.5299999999999999
11740,0.32
11741,-0.7499999999999999
11742,0.05999999999999999
11743,-0.86
11744,-0.14
11745,0.11999999999999998
11746,-0.4700000000000001
11747,0.16
11748,0.32
11749,0.32
11750,-0.66
11751,0.25
11752,0.010000000000000007
11753,-1.56
11754,0.38
11755,-0.52
11756,0.91
11757,0.019999999999999997
11758,1.36
11759,-0.07
11760,-0.51
11761,0.19
11762,-0.5299999999999999
11763,-0.13
11764,-1.0
11765,-0.11
11766,0.76
11767,-0.020000000000000014
11768,-0.5299999999999999
11769,0.32
11770,-0.7499999999999999
11771,0.05999999999999999
11772,-0.86
11773,-0.14
11774,0.11999999999999998
11775,-0.4700000000000001
11776,0.16
11777,0.32
11778,0.32
11779,-0.66
11780,0.25
11781,0.010000000000000007
11782,-1.56
11783,0.38
11784,-0.52
11785,0.91
11786,0.019999999999999997
11787,1.36
11788,-0.07
11789,-0.76
11790,0.19
11791,-0.5299999999999999
11792,-0.13
11793,-1.0
11794,-0.11
11795,0.76
11796,-0.020000000000000014
11797,-0.5299999999999999
11798,0.32
11799,-0.7499999999999999
11800,0.05999999999999999
11801,-0.86
11802,-0.14
11803,0.11999999999999998
11804,-0.4700000000000001
11805,0.16
11806,0.32
11807,0.32
11808,-0.66
11809,0.25
11810,0.010000000000000007
11811,-1.56
11812,0.38
11813,-0.52
11814,0.91
11815,0.019999999999999997
11816,1.36
11817,-0.07
11818,-0.76
11819,0.3
11820,-0.5299999999999999
11821,-0.13
11822,-1.0
11823,-0.11
11824,0.76
11825,-0.020000000000000014
11826,-0.5299999999999999
11827,0.32
11828,-0.7499999999999999
11829,0.05999999999999999
11830,-0.86
11831,-0.14
11832,0.11999999999999998
11833,-0.4700000000000001
11834,0.16
11835,0.32
11836,0.32
11837,-0.66
11838,0.25
11839,0.010000000000000007
11840,-1.56
11841,0.38
11842,-0.52
11843,0.91
11844,0.019999999999999997
11845,1.36
11846,-0.07
11847,-0.76
11848,0.3
11849,0.030000000000000006
11850,-0.13
11851,-1.0
11852,-0.11
11853,0.76
11854,-0.020000000000000014
11855,-0.5299999999999999
11856,0.32
11857,-0.7499999999999999
11858,0.05999999999999999
11859,-0.86
11860,-0.14
11861,0.11999999999999998
11862,-0.4700000000000001
11863,0.16
11864,0.32
11865,0.32
11866,-0.66
11867,0.25
11868,0.010000000000000007
11869,-1.56
11870,0.38
11871,-0.52
11872,0.91
11873,0.019999999999999997
11874,1.36
11875,-0.07
11876,-0.76
11877,0.3
11878,0.030000000000000006
11879,-0.89
11880,-1.0
11881,-0.11
11882,0.76
11883,-0.020000000000000014
11884,-0.5299999999999999
11885,0.32
11886,-0.7499999999999999
11887,0.05999999999999999
11888,-0.86
11889,-0.14
11890,0.11999999999999998
11891,-0.4700000000000001
11892,0.16
11893,0.32
11894,0.32
11895,-0.66
11896,0.25
11897,0.010000000000000007
11898,-1.56
11899,0.38
11900,-0.52
11901,0.91
11902,0.019999999999999997
11903,1.36
11904,-0.07
11905,-0.76
11906,0.3
11907,0.030000000000000006
11908,-0.89
11909,0.07
11910,-0.11
11911,0.76
11912,-0.020000000000000014
11913,-0.5299999999999999
11914,0.32
11915,-0.7499999999999999
11916,0.05999999999999999
11917,-0.86
11918,-0.14
11919,0.11999999999999998
11920,-0.4700000000000001
11921,0.16
11922,0.32
11923,0.32
11924,-0.66
11925,0.25
11926,0.010000000000000007
11927,-1.56
11928,0.38
11929,-0.52
11930,0.91
11931,0.019999999999999997
11932,1.36
11933,-0.07
11934,-0.76
11935,0.3
11936,0.030000000000000006
11937,-0.89
11938,0.07
11939,0.14
11940,0.76
11941,-0.020000000000000014
11942,-0.5299999999999999
11943,0.32
11944,-0.7499999999999999
11945,0.05999999999999999
11946,-0.86
11947,-0.14
11948,0.11999999999999998
11949,-0.4700000000000001
11950,0.16
11951,0.32
11952,0.32
11953,-0.66
11954,0.25
11955,0.010000000000000007
11956,-1.56
11957,0.38
11958,-0.52
11959,0.91
11960,0.019999999999999997
11961,1.36
11962,-0.07
11963,-0.76
11964,0.3
11965,0.030000000000000006
11966,-0.89
11967,0.07
11968,0.14
11969,0.6
11970,-0.020000000000000014
11971,-0.5299999999999999
11972,0.32
11973,-0.7499999999999999
11974,0.05999999999999999
11975,-0.86
11976,-0.14
11977,0.11999999999999998
11978,-0.4700000000000001
11979,0.16
11980,0.32
11981,0.32
11982,-0.66
11983,0.25
11984,0.010000000000000007
11985,-1.56
11986,0.38
11987,-0.52
11988,0.91
11989,0.019999999999999997
11990,1.36
11991,-0.07
11992,-0.76
11993,0.3
11994,0.030000000000000006
11995,-0.89
11996,0.07
11997,0.14
11998,0.6
11999,-0.63
12000,-0.5299999999999999
12001,0.32
12002,-0.7499999999999999
12003,0.05999999999999999
12004,-0.86
12005,-0.14
12006,0.11999999999999998
12007,-0.4700000000000001
12008,0.16
12009,0.32
12010,0.32
12011,-0.66
12012,0.25
12013,0.010000000000000007
12014,-1.56
12015,0.38
12016,-0.52
12017,0.91
12018,0.019999999999999997
12019,1.36
12020,-0.07
12021,-0.76
12022,0.3
12023,0.030000000000000006
12024,-0.89
12025,0.07
12026,0.14
12027,0.6
12028,-0.63
12029,-0.39
12030,0.32
12031,-0.7499999999999999
12032,0.05999999999999999
12033,-0.86
12034,-0.14
12035,0.11999999999999998
12036,-0.4700000000000001
12037,0.16
12038,0.32
12039,0.32
12040,-0.66
12041,0.25
12042,0.010000000000000007
12043,-1.56
12044,0.38
12045,-0.52
12046,0.91
12047,0.019999999999999997
12048,1.36
12049,-0.07
12050,-0.76
12051,0.3
12052,0.030000000000000006
12053,-0.89
12054,0.07
12055,0.14
12056,0.6
12057,-0.63
12058,-0.39
12059,0.4
12060,-0.7499999999999999
12061,0.05999999999999999
12062,-0.86
12063,-0.14
12064,0.11999999999999998
12065,-0.4700000000000001
12066,0.16
12067,0.32
12068,0.32
12069,-0.66
12070,0.25
12071,0.010000000000000007
12072,-1.56
12073,0.38
12074,-0.52
12075,0.91
12076,0.019999999999999997
12077,1.36
12078,-0.07
12079,-0.76
12080,0.3
12081,0.030000000000000006
12082,-0.89
12083,0.07
12084,0.14
12085,0.6
12086,-0.63
12087,-0.39
12088,0.4
12089,-0.5
12090,0.05999999999999999
12091,-0.86
12092,-0.14
12093,0.11999999999999998
12094,-0.4700000000000001
12095,0.16
12096,0.32
12097,0.32
12098,-0.66
12099,0.25
12100,0.010000000000000007
12101,-1.56
12102,0.38
12103,-0.52
12104,0.91
12105,0.019999999999999997
12106,1.36
12107,-0.07
12108,-0.76
12109,0.3
12110,0.030000000000000006
12111,-0.89
12112,0.07
12113,0.14
12114,0.6
12115,-0.63
12116,-0.39
12117,0.4
12118,-0.5
12119,-0.6
12120,-0.86
12121,-0.14
12122,0.11999999999999998
12123,-0.4700000000000001
12124,0.16
12125,0.32
12126,0.32
12127,-0.66
12128,0.25
12129,0.010000000000000007
12130,-1.56
12131,0.38
12132,-0.52
12133,0.91
12134,0.019999999999999997
12135,1.36
12136,-0.07
12137,-0.76
12138,0.3
12139,0.030000000000000006
12140,-0.89
12141,0.07
12142,0.14
12143,0.6
12144,-0.63
12145,-0.39
12146,0.4
12147,-0.5
12148,-0.6
12149,0.69
12150,-0.14
12151,0.11999999999999998
12152,-0.4700000000000001
12153,0.16
12154,0.32
12155,0.32
12156,-0.66
12157,0.25
12158,0.010000000000000007
12159,-1.56
12160,0.38
12161,-0.52
12162,0.91
12163,0.019999999999999997
12164,1.36
12165,-0.07
12166,-0.76
12167,0.3
12168,0.030000000000000006
12169,-0.89
12170,0.07
12171,0.14
12172,0.6
12173,-0.63
12174,-0.39
12175,0.4
12176,-0.5
12177,-0.6
12178,0.69
12179,0.81
12180,0.11999999999999998
12181,-0.4700000000000001
12182,0.16
12183,0.32
12184,0.32
12185,-0.66
12186,0.25
12187,0.010000000000000007
12188,-1.56
12189,0.38
12190,-0.52
12191,0.91
12192,0.019999999999999997
12193,1.36
12194,-0.07
12195,-0.76
12196,0.3
12197,0.030000000000000006
12198,-0.89
12199,0.07
12200,0.14
12201,0.6
12202,-0.63
12203,-0.39
12204,0.4
12205,-0.5
12206,-0.6
12207,0.69
12208,0.81
12209,-0.19
12210,-0.4700000000000001
12211,0.16
12212,0.32
12213,0.32
12214,-0.66
12215,0.25
12216,0.010000000000000007
12217,-1.56
12218,0.38
12219,-0.52
12220,0.91
12221,0.019999999999999997
12222,1.36
12223,-0.07
12224,-0.76
12225,0.3
12226,0.030000000000000006
12227,-0.89
12228,0.07
12229,0.14
12230,0.6
12231,-0.63
12232,-0.39
12233,0.4
12234,-0.5
12235,-0.6
12236,0.69
12237,0.81
12238,-0.19
12239,0.019999999999999997
12240,0.16
12241,0.32
12242,0.32
12243,-0.66
12244,0.25
12245,0.010000000000000007
12246,-1.56
12247,0.38
12248,-0.52
12249,0.91
12250,0.019999999999999997
12251,1.36
12252,-0.07
12253,-0.76
12254,0.3
12255,0.030000000000000006
12256,-0.89
12257,0.07
12258,0.14
12259,0.6
12260,-0.63
12261,-0.39
12262,0.4
12263,-0.5
12264,-0.6
12265,0.69
12266,0.81
12267,-0.19
12268,0.019999999999999997
12269,0.49
12270,0.32
12271,0.32
12272,-0.66
12273,0.25
12274,0.010000000000000007
12275,-1.56
12276,0.38
12277,-0.52
12278,0.91
12279,0.019999999999999997
12280,1.36
12281,-0.07
12282,-0.76
12283,0.3
12284,0.030000000000000006
12285,-0.89
12286,0.07
12287,0.14
12288,0.6
12289,-0.63
12290,-0.39
12291,0.4
12292,-0.5
12293,-0.6
12294,0.69
12295,0.81
12296,-0.19
12297,0.019999999999999997
12298,0.49
12299,0.27
12300,0.32
12301,-0.66
12302,0.25
12303,0.010000000000000007
12304,-1.56
12305,0.38
12306,-0.52
12307,0.91
12308,0.019999999999999997
12309,1.36
12310,-0.07
12311,-0.76
12312,0.3
12313,0.030000000000000006
12314,-0.89
12315,0.07
12316,0.14
12317,0.6
12318,-0.63
12319,-0.39
12320,0.4
12321,-0.5
12322,-0.6
12323,0.69
12324,0.81
12325,-0.19
12326,0.019999999999999997
12327,0.49
12328,0.27
12329,-0.23999999999999996
12330,-0.66
12331,0.25
12332,0.010000000000000007
12333,-1.56
12334,0.38
12335,-0.52
12336,0.91
12337,0.019999999999999997
12338,1.36
12339,-0.07
12340,-0.76
12341,0.3
12342,0.030000000000000006
12343,-0.89
12344,0.07
12345,0.14
12346,0.6
12347,-0.63
12348,-0.39
12349,0.4
12350,-0.5
12351,-0.6
12352,0.69
12353,0.81
12354,-0.19
12355,0.019999999999999997
12356,0.49
12357,0.27
12358,-0.23999999999999996
12359,-0.33
12360,0.25
12361,0.010000000000000007
12362,-1.56
12363,0.38
12364,-0.52
12365,0.91
12366,0.019999999999999997
12367,1.36
12368,-0.07
12369,-0.76
12370,0.3
12371,0.030000000000000006
12372,-0.89
12373,0.07
12374,0.14
12375,0.6
12376,-0.63
12377,-0.39
12378,0.4
12379,-0.5
12380,-0.6
12381,0.69
12382,0.81
12383,-0.19
12384,0.019999999999999997
12385,0.49
12386,0.27
12387,-0.23999999999999996
12388,-0.33
12389,0.76
12390,0.010000000000000007
12391,-1.56
12392,0.38
12393,-0.52
12394,0.91
12395,0.019999999999999997
12396,1.36
12397,-0.07
12398,-0.76
12399,0.3
12400,0.030000000000000006
12401,-0.89
12402,0.07
12403,0.14
12404,0.6
12405,-0.63
12406,-0.39
12407,0.4
12408,-0.5
12409,-0.6
12410,0.69
12411,0.81
12412,-0.19
12413,0.019999999999999997
12414,0.49
12415,0.27
12416,-0.23999999999999996
12417,-0.33
12418,0.76
12419,-0.63
12420,-1.56
12421,0.38
12422,-0.52
12423,0.91
12424,0.019999999999999997
12425,1.36
12426,-0.07
12427,-0.76
12428,0.3
12429,0.030000000000000006
12430,-0.89
12431,0.07
12432,0.14
12433,0.6
12434,-0.63
12435,-0.39
12436,0.4
12437,-0.5
12438,-0.6
12439,0.69
12440,0.81
12441,-0.19
12442,0.019999999999999997
12443,0.49
12444,0.27
12445,-0.23999999999999996
12446,-0.33
12447,0.76
12448,-0.63
12449,-0.44
12450,0.38
12451,-0.52
12452,0.91
12453,0.019999999999999997
12454,1.36
12455,-0.07
12456,-0.76
12457,0.3
12458,0.030000000000000006
12459,-0.89
12460,0.07
12461,0.14
12462,0.6
12463,-0.63
12464,-0.39
12465,0.4
12466,-0.5
12467,-0.6
12468,0.69
12469,0.81
12470,-0.19
12471,0.019999999999999997
12472,0.49
12473,0.27
12474,-0.23999999999999996
12475,-0.33
12476,0.76
12477,-0.63
12478,-0.44
12479,0.33
12480,-0.52
12481,0.91
12482,0.019999999999999997
12483,1.36
12484,-0.07
12485,-0.76
12486,0.3
12487,0.030000000000000006
12488,-0.89
12489,0.07
12490,0.14
12491,0.6
12492,-0.63
12493,-0.39
12494,0.4
12495,-0.5
12496,-0.6
12497,0.69
12498,0.81
12499,-0.19
12500,0.019999999999999997
12501,0.49
12502,0.27
12503,-0.23999999999999996
12504,-0.33
12505,0.76
12506,-0.63
12507,-0.44
12508,0.33
12509,0.010000000000000007
12510,0.91
12511,0.019999999999999997
12512,1.36
12513,-0.07
12514,-0.76
12515,0.3
12516,0.030000000000000006
12517,-0.89
12518,0.07
12519,0.14
12520,0.6
12521,-0.63
12522,-0.39
12523,0.4
12524,-0.5
12525,-0.6
12526,0.69
12527,0.81
12528,-0.19
12529,0.019999999999999997
12530,0.49
12531,0.27
12532,-0.23999999999999996
12533,-0.33
12534,0.76
12535,-0.63
12536,-0.44
12537,0.33
12538,0.010000000000000007
12539,-0.020000000000000014
12540,0.019999999999999997
12541,1.36
12542,-0.07
12543,-0.76
12544,0.3
12545,0.030000000000000006
12546,-0.89
12547,0.07
12548,0.14
12549,0.6
12550,-0.63
12551,-0.39
12552,0.4
12553,-0.5
12554,-0.6
12555,0.69
12556,0.81
12557,-0.19
12558,0.019999999999999997
12559,0.49
12560,0.27
12561,-0.23999999999999996
12562,-0.33
12563,0.76
12564,-0.63
12565,-0.44
12566,0.33
12567,0.010000000000000007
12568,-0.020000000000000014
12569,-0.06000000000000001
12570,1.36
12571,-0.07
12572,-0.76
12573,0.3
12574,0.030000000000000006
12575,-0.89
12576,0.07
12577,0.14
12578,0.6
12579,-0.63
12580,-0.39
12581,0.4
12582,-0.5
12583,-0.6
12584,0.69
12585,0.81
12586,-0.19
12587,0.019999999999999997
12588,0.49
12589,0.27
12590,-0.23999999999999996
12591,-0.33
12592,0.76
12593,-0.63
12594,-0.44
12595,0.33
12596,0.010000000000000007
12597,-0.020000000000000014
12598,-0.06000000000000001
12599,0.53
12600,-0.07
12601,-0.76
12602,0.3
12603,0.030000000000000006
12604,-0.89
12605,0.07
12606,0.14
12607,0.6
12608,-0.63
12609,-0.39
12610,0.4
12611,-0.5
12612,-0.6
12613,0.69
12614,0.81
12615,-0.19
12616,0.019999999999999997
12617,0.49
12618,0.27
12619,-0.23999999999999996
12620,-0.33
12621,0.76
12622,-0.63
12623,-0.44
12624,0.33
12625,0.010000000000000007
12626,-0.020000000000000014
12627,-0.06000000000000001
12628,0.53
12629,0.31
12630,-0.76
12631,0.3
12632,0.030000000000000006
12633,-0.89
12634,0.07
12635,0.14
12636,0.6
12637,-0.63
12638,-0.39
12639,0.4
12640,-0.5
12641,-0.6
12642,0.69
12643,0.81
12644,-0.19
12645,0.019999999999999997
12646,0.49
12647,0.27
12648,-0.23999999999999996
12649,-0.33
12650,0.76
12651,-0.63
12652,-0.44
12653,0.33
12654,0.010000000000000007
12655,-0.020000000000000014
12656,-0.06000000000000001
12657,0.53
12658,0.31
12659,0.33
12660,0.3
12661,0.030000000000000006
12662,-0.89
12663,0.07
12664,0.14
12665,0.6
12666,-0.63
12667,-0.39
12668,0.4
12669,-0.5
12670,-0.6
12671,0.69
12672,0.81
12673,-0.19
12674,0.019999999999999997
12675,0.49
12676,0.27
12677,-0.23999999999999996
12678,-0.33
12679,0.76
12680,-0.63
12681,-0.44
12682,0.33
12683,0.010000000000000007
12684,-0.020000000000000014
12685,-0.06000000000000001
12686,0.53
12687,0.31
12688,0.33
12689,0.039999999999999994
12690,0.030000000000000006
12691,-0.89
12692,0.07
12693,0.14
12694,0.6
12695,-0.63
12696,-0.39
12697,0.4
12698,-0.5
12699,-0.6
12700,0.69
12701,0.81
12702,-0.19
12703,0.019999999999999997
12704,0.49
12705,0.27
12706,-0.23999999999999996
12707,-0.33
12708,0.76
12709,-0.63
12710,-0.44
12711,0.33
12712,0.010000000000000007
12713,-0.020000000000000014
12714,-0.06000000000000001
12715,0.53
12716,0.31
12717,0.33
12718,0.039999999999999994
12719,0.7
12720,-0.89
12721,0.07
12722,0.14
12723,0.6
12724,-0.63
12725,-0.39
12726,0.4
12727,-0.5
12728,-0.6
12729,0.69
12730,0.81
12731,-0.19
12732,0.019999999999999997
12733,0.49
